156.0, 153.98
153.0, 154.09
139.0, 149.00
159.0, 156.58
116.0, 152.84
151.0, 149.53
160.0, 151.09
151.0, 150.75
161.0, 153.16
109.0, 139.86
116.0, 157.61
145.0, 149.03
162.0, 156.79
120.0, 152.30
190.0, 153.24
160.0, 125.38
108.0, 101.53
106.0, 106.25
64.0, 89.91
63.0, 63.72
64.0, 69.68
62.0, 71.03
64.0, 68.47
64.0, 67.06
64.0, 67.84
126.0, 76.32
154.0, 168.62
164.0, 152.42
151.0, 163.74
170.0, 159.36
161.0, 165.37
157.0, 154.37
168.0, 161.56
166.0, 160.02
155.0, 164.36
155.0, 160.11
154.0, 155.23
152.0, 156.38
166.0, 158.47
165.0, 158.82
159.0, 164.46
162.0, 162.86
168.0, 159.97
162.0, 160.40
162.0, 163.30
173.0, 166.87
160.0, 163.62
174.0, 162.47
162.0, 163.24
165.0, 164.53
158.0, 168.29
172.0, 159.65
163.0, 165.08
166.0, 161.02
171.0, 167.03
171.0, 168.08
155.0, 166.87
169.0, 166.57
167.0, 165.67
166.0, 169.22
166.0, 166.65
164.0, 164.58
169.0, 166.40
161.0, 166.58
119.0, 162.49
179.0, 163.00
174.0, 164.84
167.0, 163.75
168.0, 168.05
157.0, 166.47
172.0, 170.14
171.0, 166.85
172.0, 170.37
173.0, 170.90
166.0, 163.77
160.0, 164.71
165.0, 165.17
169.0, 159.64
173.0, 169.64
150.0, 168.80
151.0, 164.78
156.0, 164.19
165.0, 165.61
169.0, 172.09
172.0, 164.57
153.0, 165.33
212.0, 174.06
162.0, 165.41
172.0, 157.60
158.0, 167.46
161.0, 157.78
162.0, 164.67
167.0, 166.42
152.0, 169.48
172.0, 164.82
163.0, 166.81
171.0, 167.33
144.0, 164.67
168.0, 156.42
146.0, 157.10
170.0, 163.64
103.0, 164.64
173.0, 154.32
152.0, 169.08
164.0, 164.86
170.0, 164.93
150.0, 166.03
194.0, 162.94
172.0, 166.15
169.0, 167.55
162.0, 164.61
168.0, 162.92
170.0, 166.51
173.0, 169.38
155.0, 169.56
164.0, 166.87
156.0, 161.07
221.0, 164.60
173.0, 164.71
158.0, 165.68
180.0, 166.99
172.0, 167.46
168.0, 170.86
142.0, 164.67
172.0, 176.24
174.0, 166.79
170.0, 164.31
166.0, 165.03
167.0, 166.10
174.0, 170.50
176.0, 165.73
176.0, 176.11
162.0, 167.58
156.0, 172.53
171.0, 175.03
218.0, 175.02
169.0, 182.00
208.0, 183.66
147.0, 180.64
210.0, 194.44
169.0, 198.45
208.0, 198.78
173.0, 204.84
201.0, 206.30
222.0, 198.47
166.0, 201.77
208.0, 203.38
204.0, 202.66
215.0, 208.65
189.0, 199.25
173.0, 200.90
207.0, 195.81
209.0, 202.15
210.0, 212.73
